issues_title,issues_created_at,issues_thread_id,issues_comment_id,issues_comment_type,issues_comment_text,issues_comment_author,issues_time_to_close,issues_time_to_first_response,issues_no_of_comments,issues_commits,issues_checks,issues_files_changed,issues_lines_changed
Fix crash on NDT mapping gpu,2017-12-27T08:47:33Z,284501102,354077582.0,reply,"@kitsukawa 
I tested on Ubuntu 16.04. 
it work longer than before, 
but when I made a map for 200 sec, the program ended with out of memory.

I did it with the same rosbag (moriyama/20150324.bag).
",YamatoAndo,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-27T08:54:33Z,284501102,354078599.0,reply,"@anhnv3991 This program still falls on the way, but it is much faster than PCL's original.
Good Job!",YamatoAndo,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-27T14:38:48Z,284501102,354122919.0,comment,"@kitsukawa your error is different from the one reported in autowarefoundation/autoware_ai#1082, which relates to illegal memory access on the GPU memory. I guess the reason of your error is the kernel at line 780 of the NormalDistributionsTransform.cu requires too many registers per block for launching. Actually I 've never had that error on my pc before, but I'm gonna fix it soon.

@YamatoAndo can you tell me how many points are there on the loaded map when the program failed?",anhnv3991,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-28T03:43:09Z,284501102,354223054.0,reply,"@anhnv3991 The last message of ndt_mapping is as below :
```
-----------------------------------------------------------------
Sequence number: 87147
Number of scan points: 35510 points.
Number of filtered scan points: 2135 points.
transformed_scan_ptr: 35510 points.
map: 19837423 points.
NDT has converged: 1
Fitness score: 13.0525
Number of iteration: 0
(x,y,z,roll,pitch,yaw):
(134.534, -171.704, -5.41864, -0.02511, -0.00109023, -0.22433)
Transformation Matrix:
0.974943    0.22241 0.00452263    135.713
-0.222453    0.97463  0.0247207   -171.922
0.00109023 -0.0251073   0.999684   -3.41797
0          0          0          1
shift: 1.69948
-----------------------------------------------------------------
Error: out of memory /home/yamato_ando/Autoware_fix_ndt_mapping_crash_gpu/ros/src/computing/perception/localization/lib/fast_pcl/ndt_gpu/src/SymmetricEigenSolver.cu 10
Error: invalid device pointer /home/yamato_ando/Autoware_fix_ndt_mapping_crash_gpu/ros/src/computing/perception/localization/lib/fast_pcl/ndt_gpu/src/MatrixDevice.cu 21
(Processed/Input): (1954 / 2244)
[ndt_mapping-2] process has died [pid 20950, exit code 1, cmd /home/yamato_ando/Autoware_fix_ndt_mapping_crash_gpu/ros/devel/lib/ndt_localizer/ndt_mapping __name:=ndt_mapping __log:=/home/yamato_ando/.ros/log/380a88be-e930-11e7-a196-309c230ebc74/ndt_mapping-2.log].
log file: /home/yamato_ando/.ros/log/380a88be-e930-11e7-a196-309c230ebc74/ndt_mapping-2*.log

```

So, 19837423 points.",YamatoAndo,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-28T10:00:25Z,284501102,354262673.0,comment,"@YamatoAndo I see. So your GPU cannot handle around 20 million points.
I am working on a solution for that out of memory problem. By dividing the input point cloud into smaller chunks (around 2 millions points per each) and process them one by one, the out of memory problem can be avoided. However, I am not sure about the accuracy of this implementation method. Though when I ran it on my pc, the output map looks the same as when using CPU, I still need more tests.",anhnv3991,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-28T10:16:17Z,284501102,354264927.0,reply,@anhnv3991 Sounds good. I am looking forward to your improvement.,YamatoAndo,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2017-12-29T07:18:34Z,284501102,354408641.0,reply,Great!  i will test later,YamatoAndo,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-05T12:15:59Z,284501102,355541745.0,reply,"yes. mapping takes too much memory, and can we use 'generator' and write data to tmp files on disk to save memory? ",asimay,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-06T14:28:50Z,284501102,355750338.0,comment,@asimay actually another function called approximate ndt mapping has already solved that problem. It loads a portion of the current map to the main memory instead of all the map. So it consumes less memory than this ndt mapping.,anhnv3991,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-08T06:31:24Z,284501102,355891821.0,reply,"@anhnv3991 ，hi, dear, yes, I test now.  quite faster than NDT_mapping, but still have many problems .
example:
1.  the topic messages seems always jump back to re-counter again. it seems the messages is lost when handling mapping.

![image](https://user-images.githubusercontent.com/8703449/34660759-d5ff4dfc-f47f-11e7-9ba1-51b69e675865.png)

2. the handling speed is still very slow for tolerance though it is faster than NDT_mapping.  and the cpu resources are not good used when handling, some core is 100%, some core is 0%, even start openMP.

![image](https://user-images.githubusercontent.com/8703449/34661029-bed77526-f481-11e7-8881-1c0769aa441e.png)

3. during handling process, the map data will lost suddenly and disappear,  and re-produce the map from scratch. this step I tried many times, and almost in every loop will lost data, I think it's easy to re-produce the issue.


I think it needs to spend time and spirit to optimize.
  
  ",asimay,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-08T06:47:24Z,284501102,355893274.0,reply,"![image](https://user-images.githubusercontent.com/8703449/34661163-c245552e-f482-11e7-91d9-a80fdbb5c37c.png)

and much warning info in the command window. this warning is same as ndt_mapping.",asimay,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-08T11:31:13Z,284501102,355942970.0,reply,"@asimay 

> during handling process, the map data will lost suddenly and disappear, and re-produce the map from scratch. this step I tried many times, and almost in every loop will lost data, I think it's easy to re-produce the issue.

approximate_ndt_mapping node outputs PCDs in /home/.ros/ directory every certain distance. So the data is not lost.",kitsukawa,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-08T11:56:26Z,284501102,355947730.0,reply,"@kitsukawa , hi, dear, yes, I checked the directory, and find the files.
Thanks!
so the disappearance is normal case, right? is it cleaning and releasing the old memory?",asimay,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-01-08T12:02:50Z,284501102,355948931.0,reply,@asimay The disappearance is normal. It is releasing the old memory.,kitsukawa,3891338.0,94509.0,17,5,0,3,86
Fix crash on NDT mapping gpu,2018-02-22T03:46:42Z,284501102,367558674.0,reply,"hi,
I am getting the same error. I install the develop branch. there is no option of use gpu and fast_PCL.
how to make changes in master to fix this error?
`Sequence number: 89549
Number of scan points: 35790 points.
Number of filtered scan points: 2658 points.
transformed_scan_ptr: 35790 points.
map: 15349497 points.
NDT has converged: 1
Fitness score: 151.315
Number of iteration: 0
(x,y,z,roll,pitch,yaw):
(569.592, -28.5685, 21.9983, 0.000545676, -0.115118, -0.0377277)
Transformation Matrix:
0.992674   0.0376561   -0.114803     570.554
-0.0374691    0.999291  0.00378725    -28.6059
0.114864 0.000542064    0.993381     24.1229
0           0           0           1
shift: 0.837143
-----------------------------------------------------------------
Error: an illegal memory access was encountered /home/xxxx/Autoware-master/ros/src/computing/perception/localization/lib/fast_pcl/ndt_gpu/src/NormalDistributionsTransform.cu 929
(Processed/Input): (1096 / 1519)
Error: all CUDA-capable devices are busy or unavailable /home/xxxx/Autoware-master/ros/src/computing/perception/localization/lib/fast_pcl/ndt_gpu/src/MatrixDevice.cu 21
[ndt_mapping_omp-2] process has died [pid 35421, exit code 1, cmd /home/xxxx/Autoware-master/ros/devel/lib/ndt_localizer/ndt_mapping_omp __name:=ndt_mapping_omp __log:=/home/xxxxx/.ros/log/9c9d66fe-1787-11e8-897d-7085c25362be/ndt_mapping_omp-2.log].
log file: /home/xxxxx/.ros/log/9c9d66fe-1787-11e8-897d-7085c25362be/ndt_mapping_omp-2*.log
`",munirfarzeen,3891338.0,94509.0,17,5,0,3,86
add new param to change the scan number in tf_mapping.launch,2017-12-25T13:23:06Z,284447179,,,,kitsukawa,,,0,1,0,2,9
Avoid returning zero by ros time now,2018-01-15T05:43:09Z,284432618,357587820.0,reply,"@TomohitoAndo 
Why does not it work if it is zero?
It seems to work if timeout val is not zero.",yk-fujii,76540731.0,1798374.0,2,1,0,1,7
Avoid returning zero by ros time now,2019-03-15T06:46:47Z,284432618,473177210.0,reply,@TomohitoAndo Is this PR still valid?,gbiggs,76540731.0,1798374.0,2,1,0,1,7
Feature/occupancygrid filter,2017-12-25T08:34:14Z,284416709,353848714.0,reply,"https://github.com/CPFL/Autoware/blob/76f0391847c6e30194333254969fd1ee9999811f/ros/src/computing/perception/semantics/packages/object_map/nodes/wayarea2grid/wayarea2grid.cpp#L9-L10


Both are private nodehandle.
",YamatoAndo,3811091.0,3382.0,3,15,0,29,3156
Feature/occupancygrid filter,2018-02-03T06:26:34Z,284416709,362784513.0,reply,"Can you please check these changes @TomohitoAndo ?

Thanks",amc-nu,3811091.0,3382.0,3,15,0,29,3156
Feature/occupancygrid filter,2018-02-07T08:32:51Z,284416709,363694466.0,comment,@amc-nu looks good to me.,TomohitoAndo,3811091.0,3382.0,3,15,0,29,3156
[Bugfix]  fix previous_gnss_pose does not set when first initial pose,2017-12-22T08:40:43Z,284105100,,,,YamatoAndo,,,0,2,0,1,90
[Bugfix] feat_proj does not considered the possibility that the ID of the ADAS map does not start with 1,2017-12-26T06:26:32Z,284075497,353925168.0,reply,LGTM！,messi49,349190.0,349107.0,1,1,0,1,4
integration week 2,2017-12-25T12:02:38Z,284062814,353864788.0,comment,@yk-fujii please remove this file:  ros/src/actuation/vehicles/packages/as/nodes/pacmod_interface/.pacmod_interface.cpp.swp,dejanpan,448801.0,290457.0,3,24,0,29,877
integration week 2,2017-12-27T08:07:38Z,284062814,354072172.0,reply,"Sorry, I mistaked merge operation... i'll revert",yk-fujii,448801.0,290457.0,3,24,0,29,877
integration week 2,2017-12-30T17:16:09Z,284062814,354557183.0,comment,@yk-fujii just out of curiosity - how did you revert the merge?,dejanpan,448801.0,290457.0,3,24,0,29,877
add points_topic in app dialog for points_downsampler,2017-12-19T04:46:55Z,283103550,,,,kitsukawa,,,0,1,0,1,32
[Feature] add colouring to the vector map loader for traffic lights left markers,2017-12-25T12:46:36Z,282879653,353867308.0,reply,"@amc-nu I actually do not understand what the change here is. To visualize `left` traffic signals? if yes, which ones above are `left` traffic signals?",dejanpan,577.0,602110.0,1,1,0,5,46
Experimental/tsukuba challenge,2017-12-19T03:37:43Z,282770084,352630589.0,reply,"@alexandrx Thanks for creating PR! I think it's difficult to merge this directly, but first I check.",aohsato,12440540.0,78885.0,4,7,0,81,6556
Experimental/tsukuba challenge,2017-12-25T12:54:39Z,282770084,353867779.0,reply,"@alexandrx this is great but it would be even greater if you could break this down into smaller PRs on a per package base for instance. 

Or you could also split it into:
1. bug fixes
2. modifications for your robot",dejanpan,12440540.0,78885.0,4,7,0,81,6556
Experimental/tsukuba challenge,2018-01-09T02:10:08Z,282770084,356157643.0,comment,"@dejanpan, sorry about the delay. 
As there is no reviewer assigned yet, what would be the preferred course of action? Remove this PR #985 and add at least two PR for bugfix and modifications/features?",alexandrx,12440540.0,78885.0,4,7,0,81,6556
Experimental/tsukuba challenge,2018-05-11T05:25:18Z,282770084,388263276.0,reply,This PR was separated in #1181 #1091 and #1123 ,amc-nu,12440540.0,78885.0,4,7,0,81,6556
[hotfix] fix build error with OpenCV 3.3,2017-12-18T08:07:34Z,282768076,352353182.0,reply,@YamatoAndo is there any special node that should be tested?,amc-nu,13273.0,9702.0,5,1,0,1,9
[hotfix] fix build error with OpenCV 3.3,2017-12-18T08:28:01Z,282768076,352357238.0,comment,@amc-nu Perhaps I do not think there are any nodes that need to be tested.,YamatoAndo,13273.0,9702.0,5,1,0,1,9
[hotfix] fix build error with OpenCV 3.3,2017-12-18T09:15:21Z,282768076,352368118.0,reply,"@YamatoAndo Thank you. 
Using ROS update ver. build error occurred, it was problem. Therefore, there was no problem with the build, so hot fix is merged.
If there is a problem with the function, let's fix it again with new fix branch.",daifuku07,13273.0,9702.0,5,1,0,1,9
[hotfix] fix build error with OpenCV 3.3,2017-12-18T11:23:05Z,282768076,352399001.0,reply,@YamatoAndo can you please also merge this onto `develop`? thanks,amc-nu,13273.0,9702.0,5,1,0,1,9
[hotfix] fix build error with OpenCV 3.3,2017-12-27T02:28:49Z,282768076,354039561.0,reply,wow. so prompt! yesterday i update the system and re-build this kind of error.,asimay,13273.0,9702.0,5,1,0,1,9
[Feature] Collada Milee 3D model,2017-12-17T02:36:08Z,282665151,,,,amc-nu,,,0,2,0,3,132962
[Feature] Filter Clustered Objects using VectorMap info.,2017-12-25T12:41:21Z,282625761,353867014.0,reply,@amc was filtering of objects outside of the wayarea really not available in Autoware before?,dejanpan,149235.0,772426.0,2,3,0,5,373
[Feature] Filter Clustered Objects using VectorMap info.,2017-12-25T12:57:00Z,282625761,353867909.0,comment,"@dejanpan yes, it was available. but a different implementation (slower)",amc-nu,149235.0,772426.0,2,3,0,5,373
Add velocity visualizer with 3D graph.,2018-01-17T10:45:26Z,282558974,358266735.0,reply,@yn-mrse Great job!,aohsato,2810807.0,2810821.0,1,4,0,3,143
Feature/open planner,2017-12-25T12:38:14Z,282328518,353866817.0,reply,"@hatem-darweesh PLEASE do not intend to merge this. This PR is full of auto generated files. Please remove them and make the PR to not have more than e.g. 50 changed files.

Please also write some tests. See here example: https://github.com/CPFL/Autoware/pull/932",dejanpan,965764.0,887815.0,4,8,0,459,45891
Feature/open planner,2017-12-25T17:44:01Z,282328518,353882203.0,comment,"@dejanpan Thanks , actually there is something wrong with this branch, these auto-generated files shouldn't be here ! I use them for debugging. I will get rid of them. 
btw, I added testing step , it is 15 minutes youtube video. 
",hatem-darweesh,965764.0,887815.0,4,8,0,459,45891
Feature/open planner,2017-12-25T19:25:30Z,282328518,353886735.0,reply,"Thx @hatem-darweesh. YouTube video is not a test, it is documentation. Test
should be a gtest or rostest.

On Mon, Dec 25, 2017, 5:44 PM hatem-darweesh <notifications@github.com>
wrote:

> @dejanpan <https://github.com/dejanpan> Thanks , actually there is
> something wrong with this branch, these auto-generated files shouldn't be
> here ! I use them for debugging. I will get rid of them.
> btw, I added testing step , it is 15 minutes youtube video.
>
> —
> You are receiving this because you were mentioned.
>
>
> Reply to this email directly, view it on GitHub
> <https://github.com/CPFL/Autoware/pull/977#issuecomment-353882203>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AABD4M56Zf6ipZoClacGWw4GajNtBRc5ks5tD97hgaJpZM4RDDUu>
> .
>
",dejanpan,965764.0,887815.0,4,8,0,459,45891
Feature/open planner,2017-12-25T21:00:28Z,282328518,353890588.0,comment,"Dear @dejanpan , I was precise and said ""test steps"", which is behavior reproduce steps for the target function and regression for all the effected functions , that is why it is a 15 minutes video. 
also videos are not documentation. 
and gtest, rostest are unit testing tools, doesn't replace the integration test or feature acceptance test, and they are not suitable for all kind of development.",hatem-darweesh,965764.0,887815.0,4,8,0,459,45891
Changed ROS_INFO output destination to log,2017-12-11T12:27:31Z,280998898,,,,yk-fujii,,,0,1,0,3,6
Release/1.6.0,2017-12-11T11:56:12Z,280990516,,,,YamatoAndo,,,0,278,0,705,601223
modified setResolution to be called before setInputTarget is applied,2017-12-11T10:41:56Z,280969487,,,,YamatoAndo,,,0,1,0,1,7
Fix not to use NDT (fast_pcl) to leak memory,2017-12-11T09:59:40Z,280952370,350676407.0,reply,"Thx.
Please continue to fix bugs.
",yk-fujii,805.0,800.0,1,1,0,2,6
[bugfix]use qt5_wrap_ui instead of autouic,2017-12-11T07:38:51Z,280920713,,,,YamatoAndo,,,0,1,0,4,24
migrated web_ui to another repo,2017-12-11T06:08:32Z,280903765,,,,yk-fujii,,,0,1,0,65,74271
remove currnet_pose publisher in icp_matching,2017-12-11T07:19:03Z,280902805,350641015.0,reply,I have confirmed to run on the ubuntu 16.04/14.04.,yk-fujii,4961.0,4647.0,1,1,0,1,4
"reset window position(0,0), remove /obj_car/obj_pose topic in rviz",2017-12-08T10:39:04Z,280445649,,,,YamatoAndo,,,0,2,0,1,16
Use initialpose header.frame_id at initialposeCallback function,2017-12-08T09:45:10Z,280430724,,,,YamatoAndo,,,0,1,0,5,20
Fix/ndt merge master to dev (ndt_localizer),2017-12-07T10:30:29Z,280077575,,,,YamatoAndo,,,0,6,0,5,378
Feature/cnn lidar detection,2017-12-07T03:32:28Z,279989082,,,,jdclzl,,,0,76,0,144,489157
Fix/tf mapping,2017-12-11T08:27:49Z,279976044,350654032.0,reply,@kitsukawa this PR has also changes for stopping for stopline. In general this is a very bad practice to have to mix 2 completely different features.,dejanpan,28.0,367965.0,1,16,0,12,232
"Feature/tlr turn support, multi traffic signal support",2017-12-11T07:56:05Z,279877542,350647561.0,reply,"@amc-nu - by a traffic pole you mean a horizontal bar holding the actual lights?

Another question is how does vector map now encode lane to traffic light relation?",dejanpan,89257.0,390387.0,2,5,0,16,1896
"Feature/tlr turn support, multi traffic signal support",2017-12-21T16:20:46Z,279877542,353392788.0,comment,"@dejanpan yes, a pole is the complete metallic bar either horizontal, vertical or a mix of both.
The VectorMap includes the closest LaneId for each of the bulbs in a traffic signal. The LaneId is a point that belongs to a Lane. A Lane is composed by a series of LaneIDs",amc-nu,89257.0,390387.0,2,5,0,16,1896
Merge pull request #1 from CPFL/master,2017-12-06T11:26:08Z,279717907,,,,deepmeng,,,0,1,0,0,0
Support for multi cameras in obj_reproj node,2017-12-11T08:09:41Z,279697170,350650237.0,reply,@amc-nu I am not exactly sure what this PR does. Are you using 1 or multiple cameras?,dejanpan,435529.0,424395.0,4,1,0,2,8
Support for multi cameras in obj_reproj node,2017-12-11T08:49:43Z,279697170,350659040.0,reply,"@amc-nu @dejanpan 
obj_reproj for single camera is not working in current develop branch.
This PR is quick hack to fix a it problem.

you know,  another implementation is required to run object detection and reprojection with multiple cameras.",yk-fujii,435529.0,424395.0,4,1,0,2,8
Support for multi cameras in obj_reproj node,2017-12-11T09:04:03Z,279697170,350662548.0,reply,"## before 
![selection_070](https://user-images.githubusercontent.com/1758804/33823110-470edc72-de9d-11e7-88e2-6a577ec71ce3.png)
## after
![selection_071](https://user-images.githubusercontent.com/1758804/33823191-897154b4-de9d-11e7-802d-07f15aec2b0e.png)


",yk-fujii,435529.0,424395.0,4,1,0,2,8
Support for multi cameras in obj_reproj node,2017-12-11T11:10:37Z,279697170,350693897.0,reply,"I succeeded in both 14.04 and 16.04.
I'll merge this PR.",yk-fujii,435529.0,424395.0,4,1,0,2,8
Fix/calibration publisher frame,2017-12-04T15:12:53Z,279030215,348990946.0,comment,Tested on Ubuntu 16.04,amc-nu,66.0,19.0,1,2,0,3,19
add param files for vlp16 hires,2017-12-01T17:00:56Z,278531101,348549590.0,comment,@amc-nu @dejanpan FYI,christopherho-ApexAI,29963.0,11.0,1,1,0,1,50
iodevice error fix for xsens imu driver on kinetic,2017-12-02T00:42:41Z,278516026,348651905.0,reply,this fix was suggested here: https://github.com/xsens/xsens_mti_ros_node/issues/21#issuecomment-315996807,dejanpan,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T01:22:23Z,278516026,348656145.0,reply,"I'll test with a real IMU later today, please wait for a while.",amc-nu,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T02:23:52Z,278516026,348660936.0,reply,"ok, we'd appreciate if it can happen today",dejanpan,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:22:00Z,278516026,348664289.0,reply,"@dejanpan @christopherho-ApexAI 
Cannot replicate the error. Executing `mtdevice.py` immediately starts to show data coming from the IMU ",amc-nu,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:22:48Z,278516026,348664327.0,reply,@amc-nu are you also running 16.04 ubuntu and kinetic?,dejanpan,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:23:42Z,278516026,348664376.0,reply,"No, I'm testing on 14.04 and Indigo. I'll switch.",amc-nu,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T04:04:18Z,278516026,348666303.0,reply,Error confirmed on Ubuntu 16.04 and Kinetic. Fix also confirmed.,amc-nu,43003.0,30599.0,8,1,0,1,6
iodevice error fix for xsens imu driver on kinetic,2017-12-02T04:08:38Z,278516026,348666508.0,reply,Fix doesn't break Indigo node,amc-nu,43003.0,30599.0,8,1,0,1,6
[fix] Image src incorrectly set in the config file of runtime manager of ssd node,2017-12-01T06:28:56Z,278370556,,,,amc-nu,,,0,1,0,1,10
Feature/decision: Enhancement decision maker node,2017-11-30T15:41:27Z,278040678,348226354.0,reply,wow. so great change!,asimay,407147.0,24678.0,4,66,0,64,3950
