pull_request_id,pull_request_number,pull_request_user_id,pull_request_created_at,pull_request_title,pull_request_commits,pull_request_checks,pull_request_files_changed,pull_request_lines_changed,comment_id,comment_created_at,comment_text,comment_author,comment_parent_id
1135637618,3070,angry-crab,2022-11-25T08:05:18Z,feat(docker): add opencl vendor,2,15,1,5,1032111580,2022-11-25T08:22:22Z,"Regarding DCO, we can make it pass manually, so don't need to care about it too much.",kenji-miyake,1032099606
1135637618,3070,angry-crab,2022-11-25T08:05:18Z,feat(docker): add opencl vendor,2,15,1,5,1032125345,2022-11-25T08:40:03Z,Could you show me some official reference links for this instruction?,kenji-miyake,
1135637618,3070,angry-crab,2022-11-25T08:05:18Z,feat(docker): add opencl vendor,2,15,1,5,1032127442,2022-11-25T08:42:33Z,https://github.com/KhronosGroup/OpenCL-Docs/blob/a897dfb2e238e7e0b623dd9b774e67a922fe52dc/ext/cl_khr_icd.asciidoc#icd-loader-vendor-enumeration-on-linux,ambroise-arm,1032125345
1135637618,3070,angry-crab,2022-11-25T08:05:18Z,feat(docker): add opencl vendor,2,15,1,5,1032129084,2022-11-25T08:44:32Z,"Thanks! Added to the description.
Adding it as a comment would also be good. I'll leave it to you two.",kenji-miyake,1032125345
1130800080,3059,awf-autoware-bot[bot],2022-11-22T00:10:22Z,ci(pre-commit-ansible): autoupdate,1,16,1,2,1030983462,2022-11-24T01:34:46Z,https://github.com/ansible/ansible-lint/releases/tag/v6.9.0,kenji-miyake,
1122684239,3029,yukke42,2022-11-15T10:36:22Z,fix(ansible/git_lfs): fix git lfs installation steps,5,15,2,30,1022626309,2022-11-15T10:40:17Z,"```suggestion
sudo apt install git-lfs
```",xmfcx,
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022539026,2022-11-15T09:22:46Z,"I think you don't need this at all, it is in here: https://packages.ubuntu.com/jammy/git-lfs",xmfcx,
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022539696,2022-11-15T09:23:12Z,Also in the role too.,xmfcx,1022539026
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022542815,2022-11-15T09:25:46Z,"Okay, I'll try it.",kenji-miyake,1022539026
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022546852,2022-11-15T09:29:17Z,@yukke42 Should we add a new step for `git lfs install`?,kenji-miyake,
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022562757,2022-11-15T09:42:59Z,"No, It's ok if CI passes.",yukke42,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022577592,2022-11-15T09:55:27Z,"In that case, should we update the manual installation steps so that it matches this role?
![image](https://user-images.githubusercontent.com/31987104/201888454-a188c9ad-3a8b-421c-96b6-b8342ea5415a.png)

Like this?

``````
```bash
sudo apt install git-lfs
```

After that, run the following command once.

```bash
git lfs install
```
``````

@xmfcx Do you have any comments?
",kenji-miyake,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022582062,2022-11-15T09:59:15Z,"Right now the ansible does:
`sudo apt install git-lfs` only.

Ansible doesn't do `git lfs install`.

So we should remove `git lfs install` from the readme.",xmfcx,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022582814,2022-11-15T09:59:55Z,@yukke42 Is that okay? Do you have any alternative ideas?,kenji-miyake,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022594152,2022-11-15T10:10:14Z,"@kenji-miyake Sorry, I misunderstood your comment.
We need two steps `sudo apt-get install git-lfs` and `git lfs install` but the second step is missing in the ansible role.
https://github.com/git-lfs/git-lfs/wiki/Installation#debian-and-ubuntu",yukke42,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022605687,2022-11-15T10:20:45Z,I will create a new PR to fix installation steps.,yukke42,1022546852
1122588649,3028,kenji-miyake,2022-11-15T09:21:37Z,refactor(ansible/git_lfs): remove unnecessary installation steps,3,12,2,16,1022623283,2022-11-15T10:37:28Z,please move to <https://github.com/autowarefoundation/autoware/pull/3029>.,yukke42,1022546852
1122515262,3027,yukke42,2022-11-15T08:17:15Z,feat(ansible): add git-lfs role,2,17,5,33,1022500896,2022-11-15T08:49:29Z,"[style] Added empty lines before `name`.

```suggestion

- name: Setup
  become: true
  environment:
    os: ""{{ ansible_distribution }}""
    dist: ""{{ ansible_distribution_release }}""
  ansible.builtin.script: /tmp/script.sh

- name: Install Git LFS
```",kenji-miyake,
1122500621,3026,mitsudome-r,2022-11-15T08:04:28Z,ci(docker-build-and-push): add release tag as docker build,1,12,5,7,1022468271,2022-11-15T08:17:48Z,"I'm not sure, but maybe this is better? (Considering the pattern of `2022.11-1`, `2022.11-2`, etc.)

https://docs.github.com/ja/actions/using-workflows/workflow-syntax-for-github-actions#filter-pattern-cheat-sheet

```suggestion
      - [0-9]+.[0-9]+*
```",kenji-miyake,
1122500621,3026,mitsudome-r,2022-11-15T08:04:28Z,ci(docker-build-and-push): add release tag as docker build,1,12,5,7,1022903658,2022-11-15T15:02:12Z,"Fixed.
FYI, it seems we need to have quotes `""` for the keys that start with `[`

> The characters *, [, and ! are special characters in YAML. If you start a pattern with *, [, or !, you must enclose the pattern in quotes.",mitsudome-r,1022468271
1122500621,3026,mitsudome-r,2022-11-15T08:04:28Z,ci(docker-build-and-push): add release tag as docker build,1,12,5,7,1023530149,2022-11-16T05:49:13Z,"I see, thank you!",kenji-miyake,1022468271
1118806411,3021,kenji-miyake,2022-11-11T08:38:41Z,chore: add release scripts,1,15,2,87,1020359301,2022-11-11T16:08:27Z,"Looks like there were change in command syntax in newer version https://github.com/mikefarah/yq/issues/1203.
Same change would be necessary for other lines where 'yq' is used.

```suggestion
    yq e --inplace "".repositories.\""$repository\"".version = \""$new_version\"""" ""$repos_file""
```

",mitsudome-r,
1118806411,3021,kenji-miyake,2022-11-11T08:38:41Z,chore: add release scripts,1,15,2,87,1020674496,2022-11-12T04:45:21Z,"I guess it's for older versions of `yq`.
https://github.com/mikefarah/yq/releases/tag/v4.18.1

> eval is now the default command, you can leave it out dancers https://github.com/mikefarah/yq/issues/113",kenji-miyake,1020359301
1079960748,2926,aaryanmurgunde,2022-10-07T07:04:34Z,refactor(ansible/docker_engine): updated docker installation,5,0,2,24,989891630,2022-10-07T09:33:11Z,"```console
$ docker run --rm -it ubuntu:22.04 /bin/bash
$ stat --format '%a'  /etc/apt/keyrings/
755
```",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988932192,2022-10-06T11:47:29Z,"Do you want to use this image for both `cuda` and `no-cuda` images?
If not, you need to switch the base image like this.
https://github.com/autowarefoundation/autoware/blob/b64cfdb55c2106934b5262abd8667c65671ed597/.github/workflows/docker-build-and-push-main.yaml#L21-L28",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988934511,2022-10-06T11:50:03Z,"If you don't use the `devel` image for the `prebuilt` image (or is it better to rename it to `runtime` to be consistent with CUDA's images), it might be better to split into another Dockerfile.",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988952297,2022-10-06T12:01:08Z,"I'm sorry for overlooking it, but I think it might be better to also add `install_devel == 'true'` to `ccache`, `pre_commit`, `ros2_dev_tools`.
https://github.com/autowarefoundation/autoware/blob/b64cfdb55c2106934b5262abd8667c65671ed597/ansible/playbooks/universe.yaml#L37

What do you think?",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988961598,2022-10-06T12:07:20Z,"Ah, sorry. I misunderstood. Please ignore this comment. :bow: ",kenji-miyake,988934511
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988964162,2022-10-06T12:09:02Z,"Is this for debugging?
```suggestion
```",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988973220,2022-10-06T12:14:57Z,"Is this option valid?

```suggestion
  ./setup-dev-env.sh -y $SETUP_ARGS --no-cuda-drivers --no-dev universe \
```",kenji-miyake,
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988976244,2022-10-06T12:18:13Z,"Also, I guess `--no-cuda-drivers` should come from `SETUP_ARGS`.

https://github.com/autowarefoundation/autoware/blob/b64cfdb55c2106934b5262abd8667c65671ed597/.github/workflows/docker-build-and-push-main.yaml#L27

```suggestion
  ./setup-dev-env.sh -y $SETUP_ARGS --no-dev universe \
```",kenji-miyake,988973220
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988977117,2022-10-06T12:19:11Z,"If CUDA runtime is light, I think it's okay to use the common base image for both images.",kenji-miyake,988932192
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,988979585,2022-10-06T12:21:49Z,"But seeing the size, I think using the pure Ubuntu image for `no-cuda` is better.
What do you think?

```console
❯ docker image ls nvidia/cuda:11.6.2-runtime-ubuntu20.04
REPOSITORY    TAG                          IMAGE ID       CREATED        SIZE
nvidia/cuda   11.6.2-runtime-ubuntu20.04   9c23a9860423   4 months ago   2.05GB

~
❯ docker image ls ubuntu:20.04
REPOSITORY   TAG       IMAGE ID       CREATED       SIZE
ubuntu       20.04     a0ce5a295b63   4 weeks ago   72.8MB
```",kenji-miyake,988932192
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,990589283,2022-10-08T04:48:55Z,"Yes, agree, I will directly change cuda_base_image to 11.6.2-runtime-ubuntu20.04",Sharrrrk,988932192
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,990589583,2022-10-08T04:52:15Z,"`--ros-install-base` It was valid before, but I changed the code, so need to be removed. I will add into $SETUP_ARGS",Sharrrrk,988973220
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,990589859,2022-10-08T04:55:19Z,"It is copied from devel build process. Line 21
",Sharrrrk,988964162
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,990590018,2022-10-08T04:57:26Z,"Very good suggestion, I think these packages are also not required in runtime. I will add it.",Sharrrrk,988952297
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,990969538,2022-10-10T07:15:38Z,"Oh, sorry. I forgot about that. :sweat_smile: 
I will recheck if it's necessary by seeing the CI log.",kenji-miyake,988964162
1078355625,2922,Sharrrrk,2022-10-06T06:48:44Z,perf(docker): reduce prebuilt docker image size,11,17,6,65,1103900284,2023-02-12T23:58:44Z,"The cuda_base_image is given in the matrix condition: https://github.com/autowarefoundation/autoware/blob/964ad927cd6695cd6645dbafda6f43224f274307/.github/workflows/docker-build-and-push-main.yaml#L27

So it should be removed if you use that name.

```suggestion
```

Or I think you can rename it to `prebuilt_base_image`.
In that case, it might be good to also rename the normal `base_image` to `devel_base_image`. (But it should be considered in another PR.)

```suggestion
    --set ""*.args.PREBUILT_BASE_IMAGE=$prebuilt_base_image"" \
```",kenji-miyake,
