pull_request_id,pull_request_number,pull_request_user_id,pull_request_created_at,pull_request_title,pull_request_commits,pull_request_checks,pull_request_files_changed,pull_request_lines_changed,comment_id,comment_created_at,comment_text,comment_author,comment_parent_id
238397883,1778,sujiwo,2018-12-13T13:54:42Z,Offline Tools,11,0,25,2188,259183432,2019-02-22T01:26:06Z,Good!,hakuturu583,256681622
238397883,1778,sujiwo,2018-12-13T13:54:42Z,Offline Tools,11,0,25,2188,259183971,2019-02-22T01:29:10Z,confirmed.,hakuturu583,256682157
238286256,1774,k0suke-murakami,2018-12-13T07:11:19Z,[Feature] costmap generator,149,0,23,2085,263797759,2019-03-08T14:37:04Z,"@cirpue49 `autoware_msgs::DetectedObject in_object;` is used in multiple tests, although its `convex_hull` member varies you can declare it `in_object` as part of  the TestSuite and initialise `header.frame_id`, `pose`, `score`, `orientation` and `dimensions` in the SetUp since they seem to be the same and clear the `convex_hull` contents in TearDown so that it is fresh for each test.
The `pose` can be overwritten in the last test where it is different.",sgermanserrano,
238286256,1774,k0suke-murakami,2018-12-13T07:11:19Z,[Feature] costmap generator,149,0,23,2085,264096426,2019-03-11T05:40:03Z,"Could you check the latest commit?
Added some scripts in SetUp function.",k0suke-murakami,263797759
238286256,1774,k0suke-murakami,2018-12-13T07:11:19Z,[Feature] costmap generator,149,0,23,2085,264140023,2019-03-11T09:11:29Z,"@k0suke-murakami `autoware_msgs::DetectedObject in_object;` are not used any more, can you remove them? I'll approve so it can be merged when they are removed",sgermanserrano,
238286256,1774,k0suke-murakami,2018-12-13T07:11:19Z,[Feature] costmap generator,149,0,23,2085,264153956,2019-03-11T09:48:52Z,"Thank you for checking!
I deleted unnecessary `in_object`. ",k0suke-murakami,264140023
235736979,1762,alexandrx,2018-12-04T09:35:27Z,Feature/kitti2bag,6,0,7,283,249612175,2019-01-22T00:53:54Z,this shouldn't be here,amc-nu,
235736979,1762,alexandrx,2018-12-04T09:35:27Z,Feature/kitti2bag,6,0,7,283,249612226,2019-01-22T00:54:17Z,can you please change the license to Apache2?,amc-nu,
235736979,1762,alexandrx,2018-12-04T09:35:27Z,Feature/kitti2bag,6,0,7,283,249612312,2019-01-22T00:54:45Z,please add the python dependencies to `package.xml`,amc-nu,
235736979,1762,alexandrx,2018-12-04T09:35:27Z,Feature/kitti2bag,6,0,7,283,249612432,2019-01-22T00:55:49Z,can you please merge develop branch ? to fix this and the submodules conflict,amc-nu,
235726311,1761,alexandrx,2018-12-04T08:59:13Z,Feature/pointcloud renaming in bag,6,0,6,264,248505344,2019-01-17T00:46:32Z,@alexandrx why did you change these?,amc-nu,
235726311,1761,alexandrx,2018-12-04T08:59:13Z,Feature/pointcloud renaming in bag,6,0,6,264,248505709,2019-01-17T00:48:35Z,these changes shouldn't be here,amc-nu,
235726311,1761,alexandrx,2018-12-04T08:59:13Z,Feature/pointcloud renaming in bag,6,0,6,264,248506184,2019-01-17T00:51:18Z,These dependencies should be added to the `package.xml`,amc-nu,
235713518,1760,alexandrx,2018-12-04T08:07:16Z,Feature/rosbag play options,5,0,1,16,248504298,2019-01-17T00:41:13Z,"@alexandrx why these blank spaces?
when I try to play is causing the playback to never start.",amc-nu,
235713518,1760,alexandrx,2018-12-04T08:07:16Z,Feature/rosbag play options,5,0,1,16,261943556,2019-03-04T07:24:16Z,"The blank spaces were to force the textfield to render with some minimum length.
It does play! Even if you keep blank spaces there is no problem.",alexandrx,248504298
235066330,1754,sgermanserrano,2018-11-30T17:48:47Z,Feature/gitlab ci branch in artifact name,4,0,1,17,238191741,2018-12-03T09:24:02Z,"@sgermanserrano Could you add a comment here explaining what this does, it doesn't seem to be very clear. What is `CI_COMMIT_REF_NAME`? What is `COMMIT_REF_NAME` being used for? What sort of values are stored there? Branch names? Commit ids?",esteve,
235066330,1754,sgermanserrano,2018-11-30T17:48:47Z,Feature/gitlab ci branch in artifact name,4,0,1,17,238198387,2018-12-03T09:43:59Z,@esteve I have made an update to address the comment,sgermanserrano,238191741
235066330,1754,sgermanserrano,2018-11-30T17:48:47Z,Feature/gitlab ci branch in artifact name,4,0,1,17,238199168,2018-12-03T09:46:07Z,Thanks.,esteve,238191741
233868885,1744,sgermanserrano,2018-11-27T11:07:45Z,Feature/test state machine lib,66,0,10,389,240945006,2018-12-12T09:51:37Z,"This is a bit fragile, why do you need to check `std::cout`? You could create a fixture that gets updated when a state transition or whatever the state machine does.",esteve,
233868885,1744,sgermanserrano,2018-11-27T11:07:45Z,Feature/test state machine lib,66,0,10,389,241095091,2018-12-12T16:47:22Z,"@esteve the tests have been updated, please have a look now. Thanks!",sgermanserrano,240945006
233868885,1744,sgermanserrano,2018-11-27T11:07:45Z,Feature/test state machine lib,66,0,10,389,241101592,2018-12-12T17:03:25Z,"Looks good. I'd go further and remove `showStateName()` from the State API, so as to separate the logic from the UI (in this case the console). It's only being used in one place https://github.com/sgermanserrano/Autoware/blob/feature/test_state_machine_lib/ros/src/common/libs/state_machine_lib/src/state_context.cpp#L142",esteve,240945006
233868885,1744,sgermanserrano,2018-11-27T11:07:45Z,Feature/test state machine lib,66,0,10,389,251762227,2019-01-29T09:56:21Z,"This can be rewritten as:

```TestClass() : counter_(0) {}```",esteve,
233868885,1744,sgermanserrano,2018-11-27T11:07:45Z,Feature/test state machine lib,66,0,10,389,251764168,2019-01-29T10:01:28Z,"Returning a const reference here should be slighty faster and it's safer to declare the method as const:

```const std::string & getStateName(void) const```",esteve,
233601684,1741,esteve,2018-11-26T15:40:14Z,Switch to Apache 2 license (develop branch),7,0,347,12683,245551912,2019-01-07T05:27:07Z,These two lines should not be deleted. I'll create a pull request https://github.com/esteve/Autoware/pull/4 that revert these lines.,kfunaoka,
233601684,1741,esteve,2018-11-26T15:40:14Z,Switch to Apache 2 license (develop branch),7,0,347,12683,245613115,2019-01-07T10:44:10Z,Merged. Thanks!,esteve,245551912
233601684,1741,esteve,2018-11-26T15:40:14Z,Switch to Apache 2 license (develop branch),7,0,347,12683,245638455,2019-01-07T12:31:48Z,@esteve esteve#4 might be reverted somewhere until 73fa239?,kfunaoka,
233601684,1741,esteve,2018-11-26T15:40:14Z,Switch to Apache 2 license (develop branch),7,0,347,12683,245645365,2019-01-07T13:01:54Z,"I've readded your change in https://github.com/CPFL/Autoware/pull/1741/commits/0d8692c57aaf8b04536f1840a75c641483e9fc52 I'm sorry, I think I force-pushed an older version. Thanks for catching it.",esteve,245638455
230826600,1720,sgermanserrano,2018-11-14T13:00:43Z,Feature/gitlab ci add retry,3,0,1,4,235679596,2018-11-22T10:47:16Z,There's a trailing whitespace here.,esteve,
230826600,1720,sgermanserrano,2018-11-14T13:00:43Z,Feature/gitlab ci add retry,3,0,1,4,235875022,2018-11-23T09:00:37Z,Removed :),sgermanserrano,235679596
229699520,1704,esteve,2018-11-09T13:49:53Z,Use colcon as the build tool,9,0,119,1062,239846645,2018-12-07T15:31:32Z,@esteve Please add comment explaining these 2 lines,sgermanserrano,
229699520,1704,esteve,2018-11-09T13:49:53Z,Use colcon as the build tool,9,0,119,1062,239888146,2018-12-07T17:37:52Z,Done in https://github.com/CPFL/Autoware/pull/1704/commits/f018965126d482722d3f5c1fcc6ab0f7f935a7d6,esteve,239846645
228419880,1689,esteve,2018-11-05T16:51:32Z,Replace module_comm_msgs with automotive_platform_msgs,1,0,6,71,233391439,2018-11-14T10:30:44Z,"```suggestion
	url = https://github.com/CPFL/robosense
[submodule ""automotive_autonomy_msgs""]
        path = automotive_autonomy_msgs
        url = git@github.com:astuff/automotive_autonomy_msgs.git
```",aohsato,
228419880,1689,esteve,2018-11-05T16:51:32Z,Replace module_comm_msgs with automotive_platform_msgs,1,0,6,71,233394363,2018-11-14T10:39:28Z,"Now that these packages have been released into the ROS index, the following will install the binary packages so we no longer need the submodule:

```
rosdep install --from-paths src --ignore-src --rosdistro $ROS_DISTRO
```",esteve,233391439
228419880,1689,esteve,2018-11-05T16:51:32Z,Replace module_comm_msgs with automotive_platform_msgs,1,0,6,71,233395916,2018-11-14T10:43:56Z,"I got it! In my environment, I need `rosdep update` once. Greatly thanks.
",aohsato,233391439
228213952,1685,k0suke-murakami,2018-11-05T00:12:46Z,[Feature] Robust Adaptive UKF,30,1,8,1135,242028287,2018-12-17T05:17:52Z,"```suggestion
      estimated_z << x_ctrv_(0), x_ctrv_(1), x_ctrv_(3);
```",yn-mrse,
228213952,1685,k0suke-murakami,2018-11-05T00:12:46Z,[Feature] Robust Adaptive UKF,30,1,8,1135,242028318,2018-12-17T05:18:19Z,"```suggestion
      estimated_z << x_cv_(0), x_cv_(1), x_cv_(3);
```",yn-mrse,
228213952,1685,k0suke-murakami,2018-11-05T00:12:46Z,[Feature] Robust Adaptive UKF,30,1,8,1135,242028424,2018-12-17T05:19:14Z,"```suggestion
      estimated_z << x_rm_(0), x_rm_(1), x_rm_(3);
```",yn-mrse,
228213952,1685,k0suke-murakami,2018-11-05T00:12:46Z,[Feature] Robust Adaptive UKF,30,1,8,1135,252367538,2019-01-30T17:52:13Z,"@cirpue49 The CI error comes from this block, _s_ is being initialized by _Eigen::VectorXd_ shouldn't it be _Eigen::MatrixXd_?",sgermanserrano,
228213952,1685,k0suke-murakami,2018-11-05T00:12:46Z,[Feature] Robust Adaptive UKF,30,1,8,1135,259702341,2019-02-25T07:32:51Z,"You are right.
Thank you for your comment!",k0suke-murakami,252367538
227943976,1683,esteve,2018-11-02T13:55:04Z,Feature/gmsl multiple (v2),15,0,26,2273,231377684,2018-11-07T04:28:09Z,I'm not sure these comments are necessary.,kfunaoka,
226806107,1671,k0suke-murakami,2018-10-30T06:30:26Z,[Feature] Evaluating tracking accuracy based on KITTI data,16,1,3,67,229969816,2018-11-01T08:31:08Z,"You can abbreviate the code by using tf::getYaw in ""tf/transform_datatypes.h"".
http://docs.ros.org/melodic/api/tf/html/c++/transform__datatypes_8h.html",yn-mrse,
226806107,1671,k0suke-murakami,2018-10-30T06:30:26Z,[Feature] Evaluating tracking accuracy based on KITTI data,16,1,3,67,229986937,2018-11-01T09:44:21Z,"I fixed here by using tf::getYaw. Plus, added benchmark description in README.md",k0suke-murakami,229969816
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,227735069,2018-10-24T10:40:22Z,Is tf package still necessary?,yk-fujii,
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,227735177,2018-10-24T10:40:46Z,"Is tf package still necessary?
",yk-fujii,
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,227735607,2018-10-24T10:42:20Z,Did you use clang-format?,yk-fujii,
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,228393907,2018-10-26T03:03:37Z,this is because other node in this package depends on tf. (cloud_transformer etc...),hakuturu583,227735069
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,228393915,2018-10-26T03:03:41Z,this is because other node in this package depends on tf. (cloud_transformer etc...),hakuturu583,227735177
225291044,1640,hakuturu583,2018-10-24T07:21:23Z,enables to use tf2 in concat filter,2,1,3,145,228394322,2018-10-26T03:07:16Z,apply clang-format,hakuturu583,227735607
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225800754,2018-10-17T07:05:15Z,Variable name is important. The reader will drop off what `bb` and `dd` mean in the function.,kfunaoka,
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225803272,2018-10-17T07:15:05Z,Let's insert video,kfunaoka,
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225805031,2018-10-17T07:21:56Z,which video?,kfunaoka,
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225809604,2018-10-17T07:37:23Z,What is `4`? Magic number should be avoided.,kfunaoka,
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225814341,2018-10-17T07:51:51Z,const auto& is better to avoid data copy.,kfunaoka,
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225864500,2018-10-17T10:17:07Z,"Please check the function. It is not too long. 
So reader would not forget what dd is.
",k0suke-murakami,225800754
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225864897,2018-10-17T10:18:33Z,Added comment for this code ,k0suke-murakami,225809604
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225869581,2018-10-17T10:34:28Z,but will modify here ,k0suke-murakami,225800754
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225872076,2018-10-17T10:43:09Z,I sure did.,k0suke-murakami,225803272
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225872351,2018-10-17T10:44:02Z,I did change for clarification,k0suke-murakami,225800754
223483053,1616,k0suke-murakami,2018-10-17T06:32:16Z,[Feature] Prediction package template (naive_motion_predictor),7,1,13,569,225872556,2018-10-17T10:44:38Z,"It is not a good idea to change the policy based on function length. Please note that reading code consumes 10, 100, or more times than writing code. The mind making code more readable extends Autoware world :)",kfunaoka,225800754
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,225822727,2018-10-17T08:18:16Z,Thanks! Adding .msg will fix the Travis error.,kfunaoka,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,225831026,2018-10-17T08:42:09Z,Fixed. Thanks!,esteve,225822727
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226612975,2018-10-19T11:20:16Z,Shouldn’t this one be SSD according to the naming it’s currently being used?,amc-nu,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226613094,2018-10-19T11:20:48Z,Also this one DPM,amc-nu,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226613251,2018-10-19T11:21:31Z,"Here as well
KF",amc-nu,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226613586,2018-10-19T11:22:52Z,Also here NDT,amc-nu,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226846279,2018-10-21T03:00:52Z,@funaoka Then in that case this would be wrong.,amc-nu,
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226846364,2018-10-21T03:08:49Z,"@amc-nu I think 3rd choice is not a good idea. 1st and 2nd choices are the fastest way.

1. Merge this pull request as is, and then fix name in another pull request
1. Merge this pull request with fixing name
1. Revert the fixing name, and then fix name in another pull request",kfunaoka,226846279
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226846498,2018-10-21T03:19:25Z,"I think it would be easier to just change the names in this PR

These lines are already being changed.

What do you think?",amc-nu,226846279
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226846717,2018-10-21T03:38:04Z,"Both are good, I think :)

Depending on esteve?",kfunaoka,226846279
223218282,1610,esteve,2018-10-16T11:46:33Z,Fix/split autoware msgs config can,4,0,148,1317,226942884,2018-10-22T09:29:36Z,"I'd rather merge this as is. There are other naming issues that need to be addressed as well (e.g. Ros vs ROS), but I think they're out of scope here. I changed `CanInfo` because there were already two other messages with a different naming convention (`CANData` and `CANPacket`).",esteve,226846279
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229764016,2018-10-31T16:11:44Z,"This function does not specify any return value, but is it okay?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229769242,2018-10-31T16:24:49Z,"If you refer to a value using ""[key]"" in std::map, there is a danger that a new element will be added if the specified key does not exist.
Therefore, you should refer to ""at(key)"".
```suggestion
    return transition_map_.at(key);
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229769356,2018-10-31T16:25:02Z,"In order to clarify that there is no change in the class member variable, you should add ""const"" to the end of the function.
```suggestion
  uint64_t getTansitionVal(std::string key) const
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229771231,2018-10-31T16:29:33Z,"Considering that it is a function that has been called multiple times, 
you should output ""const &"" without making a copy each time.
```suggestion
  const std::map<std::string, uint64_t>& getTransitionMap(void)
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229774936,2018-10-31T16:39:15Z,"For the same reason as above, you should use ""at()"" for element access.
```suggestion
      _target_state_name = state_map_.at(transition_state_id)->getStateName();
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229780816,2018-10-31T16:54:12Z,"Since it is confused with member variables, you should omit the underscore at the end of the variable.
```suggestion
  std::vector<std::string> key_list;
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229783539,2018-10-31T17:00:49Z,Please add a line break between functions.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229792104,2018-10-31T17:23:34Z,"Is this function no longer supported?
Or is it not necessary anymore?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229807650,2018-10-31T18:02:43Z,"you should omit the underscore at the end of the variable.
```suggestion
  static const int param_convergence_count = 10;
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229807839,2018-10-31T18:03:10Z,"you should omit the underscore at the end of the variable.
```suggestion
  if (++distances_count > param_convergence_count) /* num of count to judge convergence*/
```",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229825917,2018-10-31T18:53:50Z,"These constant parameters may need to be fine-tuned due to environmental conditions, mobility and waypoint specification (interval difference).
Is not it better to use variable parameters such as ros param?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229829221,2018-10-31T19:04:19Z,Future tasks should be specified in the function of pull request or managed as issue.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229830233,2018-10-31T19:07:49Z,Future tasks should be specified in the function of pull request or managed as issue.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229830405,2018-10-31T19:08:19Z,Future tasks should be specified in the function of pull request or managed as issue.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229830788,2018-10-31T19:09:10Z,Future tasks should be specified in the function of pull request or managed as issue.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229831111,2018-10-31T19:10:02Z,Future tasks should be specified in the function of pull request or managed as issue.,yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229832380,2018-10-31T19:13:48Z,"This process is not executed, but are you leaving it?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229833217,2018-10-31T19:16:34Z,"Should this message be displayed even in ""on_mode_sim""?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,229835243,2018-10-31T19:23:49Z,"""planner_selector_node.cpp"" and ""planner_selector.hpp"" are excluded from CMakeLists, but the files remain.
Also, ""planner_selector.hpp"" conflicts.
Should not they be deleted?",yn-mrse,
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231361953,2018-11-07T02:17:38Z,@yk-fujii Is this an unexpected change? Or delete it?,s-azumi,229764016
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231370160,2018-11-07T03:20:58Z,"it is not implemented yet.
Also it is not used other nodes.
please remove this api.",yk-fujii,229764016
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231373085,2018-11-07T03:46:24Z,I understand. Thank you.,s-azumi,229764016
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231389165,2018-11-07T06:11:47Z,"@yk-fujii 
Is it ok to remove it?",s-azumi,229835243
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231396223,2018-11-07T06:52:54Z,"@yk-fujii 
Is it ok to remove it?",s-azumi,229830788
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398017,2018-11-07T07:03:32Z,Fixed.,s-azumi,229769242
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398264,2018-11-07T07:04:47Z,Fixed.,s-azumi,229769356
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398285,2018-11-07T07:04:54Z,Fixed.,s-azumi,229771231
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398307,2018-11-07T07:05:03Z,Fixed.,s-azumi,229774936
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398350,2018-11-07T07:05:20Z,Fixed.,s-azumi,229780816
223140061,1609,s-azumi,2018-10-16T07:21:11Z,Feature/rebuild decision maker,114,1,82,9379,231398371,2018-11-07T07:05:28Z,Fixed.,s-azumi,229783539
223114165,1606,aohsato,2018-10-16T04:49:05Z,[Fix] lidar_euclidean_cluster_detect #1604 #1605 ,4,1,3,22,225396857,2018-10-16T04:52:06Z,I think a typo was included here :P,amc-nu,
