title,user_id,created_at,comments
Release Autoware Version 1.0,mitsudome-r,2023-09-12T05:12:10Z,[]
chore(deps): bump actions/checkout from 3 to 4,dependabot[bot],2023-09-05T11:07:36Z,"[{'user_id': 'dependabot[bot]', 'created_at': '2023-09-05T11:07:38Z', 'comment_text': 'The following labels could not be found: `github-actions`.'}]"
Fix/autoware.repos update,bgilby59,2023-08-24T04:16:37Z,[]
fix(autoware.repos): update transport drivers branch,drwnz,2023-08-17T04:06:33Z,[]
feat(autoware.repos): change target branch for transport_drivers from tcp to boost,mitsudome-r,2023-08-08T07:42:41Z,[]
feat(autoware.repos): change vls driver to nebula driver,drwnz,2023-07-31T02:47:26Z,[]
We still need to use the `ubuntu2004` repo.,J-xinyu,2023-07-25T05:47:05Z,[]
1 package failed: trtexec_vendor,J-xinyu,2023-07-23T18:23:05Z,"[{'user_id': 'maxime-clem', 'created_at': '2023-07-24T00:24:09Z', 'comment_text': '@angry-crab do you have some idea about this issue ?'}, {'user_id': 'cho-jang-hyun', 'created_at': '2023-07-25T04:50:39Z', 'comment_text': 'I have this issue also ,did you resolve it?'}, {'user_id': 'angry-crab', 'created_at': '2023-07-25T05:34:30Z', 'comment_text': 'I guess you are using a different version of TensorRT. Maybe you could try to upgrade it. '}, {'user_id': 'J-xinyu', 'created_at': '2023-07-25T05:56:32Z', 'comment_text': '> 我猜你使用的是不同版本的 TensorRT。也许你可以尝试升级它。\r\n\r\nI installed the tensorrt environment according to this configuration https://github.com/autowarefoundation/autoware/pull/3084#discussion_r1160428947\r\n\r\n> ❯ find-cuda-versions --cuda 12.0 --os ubuntu2204\r\n> [cudnn x86_64]\r\n> 8.8.0.121-1+cuda12.0\r\n> 8.8.1.3-1+cuda12.0\r\n> \r\n> [cudnn sbsa]\r\n> 8.8.0.121-1+cuda12.0\r\n> 8.8.1.3-1+cuda12.0\r\n> \r\n> [nvinfer x86_64]\r\n> 8.6.0.12-1+cuda12.0\r\n> \r\n> [nvinfer sbsa]\r\n> \r\n> [tensorrt x86_64]\r\n> 8.6.0.12-1+cuda12.0\r\n> \r\n> [tensorrt sbsa]'}, {'user_id': 'J-xinyu', 'created_at': '2023-07-25T06:02:26Z', 'comment_text': '> I have this issue also ,did you resolve it?\r\n\r\nI switched the cuda environment ，everything is fine now\r\n\r\n> 1. cuda_version=11.8\r\n> 2. cudnn_version=8.7.0.84-1+cuda11.8\r\n> 3. tensorrt_version=8.6.1.6-1+cuda11.8\r\n\r\nIf you want to do like me, you can execute the following command\r\n```\r\nsudo apt-get -y install cuda-11-8\r\nsudo apt-get install libcudnn8=8.7.0.84-1+cuda11.8 libcudnn8-dev=8.7.0.84-1+cuda11.8\r\nsudo apt-mark hold libcudnn8 libcudnn8-dev\r\n\r\nsudo apt-get install libnvinfer-headers-dev=8.6.1.6-1+cuda11.8 libnvinfer-headers-plugin-dev=8.6.1.6-1+cuda11.8 libnvinfer8=8.6.1.6-1+cuda11.8 libnvonnxparsers8=8.6.1.6-1+cuda11.8 libnvparsers8=8.6.1.6-1+cuda11.8 libnvinfer-plugin8=8.6.1.6-1+cuda11.8 libnvinfer-dev=8.6.1.6-1+cuda11.8 libnvonnxparsers-dev=8.6.1.6-1+cuda11.8 libnvparsers-dev=8.6.1.6-1+cuda11.8 libnvinfer-plugin-dev=8.6.1.6-1+cuda11.8\r\n\r\nsudo apt-mark hold libnvinfer-headers-dev libnvinfer-headers-plugin-dev libnvinfer8 libnvonnxparsers8 libnvparsers8 libnvinfer-plugin8 libnvinfer-dev libnvonnxparsers-dev libnvparsers-dev libnvinfer-plugin-dev\r\n```'}]"
"build(CUDA): update CUDA repo OS, and use nvidia/cuda image as a cuda_base_image",HansRobo,2023-07-22T04:22:44Z,"[{'user_id': 'HansRobo', 'created_at': '2023-07-22T04:26:40Z', 'comment_text': '```bash\r\n$ find-cuda-versions --cuda 12.0 --os ubuntu2204\r\n[cudnn x86_64]\r\n8.8.0.121-1+cuda12.0\r\n8.8.1.3-1+cuda12.0\r\n\r\n[cudnn sbsa]\r\n8.8.0.121-1+cuda12.0\r\n8.8.1.3-1+cuda12.0\r\n\r\n[nvinfer x86_64]\r\n8.6.0.12-1+cuda12.0\r\n8.6.1.6-1+cuda12.0\r\n\r\n[nvinfer sbsa]\r\n\r\n[tensorrt x86_64]\r\n8.6.0.12-1+cuda12.0\r\n8.6.1.6-1+cuda12.0\r\n\r\n[tensorrt sbsa]\r\n\r\n```'}, {'user_id': 'HansRobo', 'created_at': '2023-07-22T06:30:06Z', 'comment_text': '## latest main\r\n\r\n```\r\nghcr.io/autowarefoundation/autoware-universe    humble-latest-prebuilt-cuda   9aa50533d984   9 hours ago     14.5GB\r\nghcr.io/autowarefoundation/autoware-universe    humble-latest-cuda            c718732bb9c2   9 hours ago     16.1GB\r\n```\r\n\r\n## this pull-request\r\n\r\n```\r\nghcr.io/autowarefoundation/autoware-universe   humble-latest-prebuilt-cuda   0a24d658d92d   44 minutes ago   16GB\r\nghcr.io/autowarefoundation/autoware-universe   humble-latest-cuda            8d85733424a2   2 hours ago      18.2GB\r\n```'}, {'user_id': 'HansRobo', 'created_at': '2023-07-22T08:20:03Z', 'comment_text': 'Foooooooooo!!!!!!!!\r\n```bash\r\nghcr.io/autowarefoundation/autoware-universe   humble-latest-prebuilt-cuda   32c870d51a35   6 minutes ago    10.8GB\r\nghcr.io/autowarefoundation/autoware-universe   humble-latest-cuda            a6872bc11f73   56 minutes ago   14.3GB\r\n```'}]"
Can't build latest docker image locally,VRichardJP,2023-06-27T00:31:17Z,"[{'user_id': 'VRichardJP', 'created_at': '2023-06-27T02:44:18Z', 'comment_text': ""I have had success adding the following snippet right after the added repository:\r\n```yaml\r\n- name: TMP Install liburcu6\r\n  become: true\r\n  ansible.builtin.apt:\r\n    name:\r\n      - liburcu6\r\n    update_cache: true\r\n```\r\n\r\nHowever I don't understand why it would make any difference (but I am not familiar with ansible). Could just be a temporary server unavailability.""}, {'user_id': 'VRichardJP', 'created_at': '2023-09-07T07:43:37Z', 'comment_text': ""Can't reproduce anymore""}]"
build: update commit id for autoware.universe,esteve,2023-06-23T11:34:40Z,"[{'user_id': 'esteve', 'created_at': '2023-09-19T12:20:54Z', 'comment_text': 'No longer applicable.'}]"
ci(docker-build-and-push): add provenance=false to fix errors in combining multi-arch images,kenji-miyake,2023-06-21T15:25:18Z,[]
build: backport fix for behavior_path_planner for release/2023.05,esteve,2023-06-20T10:52:52Z,[]
"When I set a specified goal pose and initial pose, the vehicle will deviate from the lane after running",lixianqiang,2023-06-19T14:48:49Z,"[{'user_id': 'lixianqiang', 'created_at': '2023-06-20T05:04:41Z', 'comment_text': 'I have transfered the issue to autoware.universe for feedback.'}]"
build: update repositories to commits that can be built for release/2023.06,esteve,2023-06-19T14:29:24Z,[]
build: update repositories to commits that can be built for release/2023.05,esteve,2023-06-19T14:23:35Z,[]
ci(workflows): update the docker-build-and-push-main workflow to use self hosted runner,xmfcx,2023-06-14T12:59:09Z,"[{'user_id': 'xmfcx', 'created_at': '2023-06-14T13:43:37Z', 'comment_text': 'OK, once following actions are completed successfully, we can merge this.\r\n- https://github.com/autowarefoundation/autoware/actions/runs/5267561777'}, {'user_id': 'xmfcx', 'created_at': '2023-06-16T14:08:33Z', 'comment_text': '![Screenshot from 2023-06-16 17-05-45](https://github.com/autowarefoundation/autoware/assets/10751153/7e2727a0-7828-43ad-9cda-cc6d8c07b801)\r\n\r\nThe new self hosted machine can run it in 20% less time although it needs to process them sequentially.'}, {'user_id': 'xmfcx', 'created_at': '2023-06-16T14:13:07Z', 'comment_text': 'For the record the new self hosted machine:\r\n\r\n| Machine  | Location    | Processor  | Graphics  | RAM   | Storage    |\r\n|----------|-------------|------------|-----------|-------|------------|\r\n| Laptop   | Leo Drive   | 7820HK (4c8t)     | GTX1070   | 32GB  | 400GB NVMe |\r\n'}]"
ci(pre-commit-optional): add base-branch option for differential execution,isamu-takagi,2023-06-12T04:31:43Z,[]
Fix/repos edgeauto,aohsato,2023-06-10T15:02:19Z,[]
fix(README): update info for Autoware.AI,mitsudome-r,2023-06-09T06:29:16Z,[]
Compilation of `vesc_ackermann` failed,RonaldEnsing,2023-06-05T15:35:27Z,"[{'user_id': 'jyh3690', 'created_at': '2023-06-06T04:59:09Z', 'comment_text': 'i have this issue also ,are you resolve it?'}, {'user_id': 'maxime-clem', 'created_at': '2023-06-06T08:32:30Z', 'comment_text': 'I opened a merged request that should fix the issue: https://gitlab.com/autowarefoundation/autoware.auto/AutowareAuto/-/merge_requests/1388\r\nI cannot test it myself so please let me know whether it solves the issue or not.'}, {'user_id': 'RonaldEnsing', 'created_at': '2023-06-06T08:49:40Z', 'comment_text': 'Thanks!\r\n\r\nYes, this solves the compilation of `vesc_ackermann`.\r\n\r\nCompilation of another package (`mpc_controller`) fails, but I guess I should file a separate issue for that.'}, {'user_id': 'guchangjun', 'created_at': '2023-07-01T13:25:29Z', 'comment_text': 'I solve the problem by changing the function as:\r\nspeed_to_erpm_gain_ = declare_parameter<double>(""speed_to_erpm_gain"",speed_to_erpm_gain_);'}, {'user_id': 'RonaldEnsing', 'created_at': '2023-09-01T14:11:36Z', 'comment_text': 'The main problem is that the instructions on gitlab seem to be outdated and that the instructions on github should be taken.'}]"
Lanelet misplaced in Autoware,Tester2009,2023-06-01T03:24:04Z,"[{'user_id': 'mitsudome-r', 'created_at': '2023-06-01T07:40:24Z', 'comment_text': 'Try modifying the projection type in lanelet2_map_loader to `local` from the default `MGRS`\r\nhttps://github.com/autowarefoundation/autoware_launch/blob/c6312c7dcaa8fdcf17b54c11953b2c23861cd577/autoware_launch/config/map/lanelet2_map_loader.param.yaml#L3\r\n\r\nWe have made change to the projector in https://github.com/autowarefoundation/autoware.universe/pull/3492, and user must choose the local projection type explicitly if the map is using local coordinates from pointcloud. '}, {'user_id': 'Tester2009', 'created_at': '2023-06-01T08:09:46Z', 'comment_text': 'Thank you @mitsudome-r for your response. I have made the changes from the default `MGRS` to `local` as you suggest, and now it fixed the issue that I faced.\r\n\r\nI will now close this issue.'}]"
fix(repos): autoware_common to sync lanlet2 ,taikitanaka3,2023-06-01T02:20:04Z,"[{'user_id': 'yukkysaito', 'created_at': '2023-06-01T03:55:32Z', 'comment_text': ""The awsim stable branch is a branch that may be modified and that I personally would like to delete in the future. (But, the main branch is fine)\r\nTherefore, I think it's worth discussing whether to specify the awsim stable branch or not.\r\n""}, {'user_id': 'taikitanaka3', 'created_at': '2023-06-01T04:33:17Z', 'comment_text': ""@yukkysaito \r\nYes this branch is to invite people to awf:autoware who has engaged in project (currently we do this as volunteer) if this branch is deleted then  we have less tasks. As for the project we don't have any purpose to increase autoware user so It's fine to delete this branch or decide me to maintain for this branch as AWF member.""}]"
"revert: ""feat(repos): add heaphook to repos (#3306)""",wep21,2023-05-24T06:20:36Z,"[{'user_id': 'kenji-miyake', 'created_at': '2023-05-24T18:51:58Z', 'comment_text': ""@wep21 Thank you for releasing it to ROS buildfarm! :smile: \r\n\r\nTo merge this, I'd like to clarify several things:\r\n- @sykwer What is the development roadmap of `heaphook`? Are you planning to apply many breaking changes from now on?\r\n- @wep21 Is it allowed to publish breaking changes to ROS buildfarm within the same distribution? Is it okay if we declare the [Package Quality Categories](https://ros.org/reps/rep-2004.html)? (I guess so, but just in case.)\r\n\r\ncc @xmfcx @mitsudome-r ""}]"
ci(pre-commit): autoupdate,awf-autoware-bot[bot],2023-05-23T00:06:55Z,[]
ci(pre-commit-ansible): autoupdate,awf-autoware-bot[bot],2023-05-22T00:08:52Z,[]
build: use commit id from release/2023.04 for autoware.universe,esteve,2023-05-19T10:19:49Z,[]
build: point to the release/2023.04 branch for autoware.universe,esteve,2023-05-18T07:47:33Z,"[{'user_id': 'esteve', 'created_at': '2023-05-18T07:49:05Z', 'comment_text': '@mitsudome-r once https://github.com/autowarefoundation/autoware.universe/pull/3753 gets merged, I will update this PR to point to a specific commit id'}, {'user_id': 'esteve', 'created_at': '2023-05-19T10:25:03Z', 'comment_text': '@mitsudome-r this is now ready for review'}]"
feat(repos): add camera & vector map based localization,KYabuuchi,2023-05-18T07:43:40Z,"[{'user_id': 'KYabuuchi', 'created_at': '2023-06-06T07:21:17Z', 'comment_text': 'I will merge YabLoc in other way.'}]"
ci(pre-commit-ansible): autoupdate,awf-autoware-bot[bot],2023-05-17T00:08:53Z,[]
feat(autoware.repos): change velodyne driver repository to AWF,mitsudome-r,2023-05-12T08:21:06Z,[]
ci(pre-commit-ansible): fix errors,kenji-miyake,2023-05-12T02:36:03Z,"[{'user_id': 'kenji-miyake', 'created_at': '2023-05-12T02:39:04Z', 'comment_text': ""There was an error in https://github.com/autowarefoundation/autoware/actions/runs/4954584496/jobs/8863222537?pr=3103.\r\n\r\n```\r\nsyntax-check[specific]: couldn't resolve module/action 'git_config'. This often indicates a misspelling, missing collection, or incorrect module path.\r\nansible/roles/git_lfs/tasks/main.yaml:10:3\r\n\r\nINFO     GitHub Actions environment detected, adding annotations output...\r\nError: couldn't resolve module/action 'git_config'. This often indicates a misspelling, missing collection, or incorrect module path.\r\n\r\n                  Rule Violation Summary                   \r\n count tag                    profile rule associated tags \r\n     1 syntax-check[specific] min     core, unskippable    \r\n\r\nFailed after : 1 failure(s), 0 warning(s) on 99 files.\r\n```\r\n\r\nAfter fixing this, several other errors came up.\r\n\r\nNow CI passes: https://github.com/autowarefoundation/autoware/actions/runs/4954595967/jobs/8863245195?pr=3490""}]"
Create API to request manual operation,isamu-takagi,2023-05-11T09:43:42Z,"[{'user_id': 'isamu-takagi', 'created_at': '2023-05-11T09:50:58Z', 'comment_text': '@mitsudome-r @yukkysaito cc: @tkhmy, @yabuta for UI, @mkuri for MRM\r\nI think that the message type should have at least a bool variable. Any other information you need (e.g. text message)?\r\n'}, {'user_id': 'yukkysaito', 'created_at': '2023-05-11T10:03:00Z', 'comment_text': 'Can we use an existing RTC(Request to corporate) Interface?'}, {'user_id': 'isamu-takagi', 'created_at': '2023-05-11T10:30:17Z', 'comment_text': '> Can we use an existing RTC(Request to corporate) Interface?\r\n\r\n@yukkysaito RTC is a function that the  operator supports Autoware decisions during autonomous driving, so it is assumed that autonomous driving can continue. On the other hand, since this is a function that requests mode switching when autonomous driving cannot continue, we concluded that it would be better to use a different API in [this PR](https://github.com/tier4/tier4_ad_api_adaptor/pull/95) discussion.'}, {'user_id': 'yabuta', 'created_at': '2023-06-04T23:55:57Z', 'comment_text': '@isamu-takagi In RTI, there are situations such as OR for a stuck vehicle or an emergency vehicle passing by.\r\nIn such cases, I think it would be better to notify the operator of what caused the request for OR, so I think it would be better to have a section that describes what happened.'}, {'user_id': 'isamu-takagi', 'created_at': '2023-06-05T00:23:40Z', 'comment_text': '@yabuta Thank you for comment. Add message field. Also, I feel that  a stuck vehicle or an emergency vehicle passing have different priorities when supporting multiple vehicles remotely, so I changed from bool to uint to support that.'}]"
ci(pre-commit-optional): autoupdate,awf-autoware-bot[bot],2023-05-01T00:00:47Z,[]
