title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
Avoid returning zero by ros time now,2019-03-15T06:46:47Z,30,2,answered,@TomohitoAndo Is this PR still valid?,gbiggs
Feature/occupancygrid filter,2017-12-25T08:34:14Z,32,1,answered,"https://github.com/CPFL/Autoware/blob/76f0391847c6e30194333254969fd1ee9999811f/ros/src/computing/perception/semantics/packages/object_map/nodes/wayarea2grid/wayarea2grid.cpp#L9-L10


Both are private nodehandle.
",YamatoAndo
Feature/occupancygrid filter,2018-02-03T06:26:34Z,32,2,answered,"Can you please check these changes @TomohitoAndo ?

Thanks",amc-nu
Feature/occupancygrid filter,2018-02-07T08:32:51Z,32,3,questioned,@amc-nu looks good to me.,TomohitoAndo
[Bugfix]  fix previous_gnss_pose does not set when first initial pose,2017-12-22T08:40:43Z,35,,,,YamatoAndo
[Bugfix] feat_proj does not considered the possibility that the ID of the ADAS map does not start with 1,2017-12-26T06:26:32Z,36,1,answered,LGTM！,messi49
integration week 2,2017-12-25T12:02:38Z,37,1,questioned,@yk-fujii please remove this file:  ros/src/actuation/vehicles/packages/as/nodes/pacmod_interface/.pacmod_interface.cpp.swp,dejanpan
integration week 2,2017-12-27T08:07:38Z,37,2,answered,"Sorry, I mistaked merge operation... i'll revert",yk-fujii
integration week 2,2017-12-30T17:16:09Z,37,3,questioned,@yk-fujii just out of curiosity - how did you revert the merge?,dejanpan
add points_topic in app dialog for points_downsampler,2017-12-19T04:46:55Z,40,,,,kitsukawa
[Feature] add colouring to the vector map loader for traffic lights left markers,2017-12-25T12:46:36Z,41,1,answered,"@amc-nu I actually do not understand what the change here is. To visualize `left` traffic signals? if yes, which ones above are `left` traffic signals?",dejanpan
Experimental/tsukuba challenge,2017-12-19T03:37:43Z,42,1,answered,"@alexandrx Thanks for creating PR! I think it's difficult to merge this directly, but first I check.",aohsato
Experimental/tsukuba challenge,2017-12-25T12:54:39Z,42,2,answered,"@alexandrx this is great but it would be even greater if you could break this down into smaller PRs on a per package base for instance. 

Or you could also split it into:
1. bug fixes
2. modifications for your robot",dejanpan
Experimental/tsukuba challenge,2018-01-09T02:10:08Z,42,3,questioned,"@dejanpan, sorry about the delay. 
As there is no reviewer assigned yet, what would be the preferred course of action? Remove this PR #985 and add at least two PR for bugfix and modifications/features?",alexandrx
Experimental/tsukuba challenge,2018-05-11T05:25:18Z,42,4,answered,This PR was separated in #1181 #1091 and #1123 ,amc-nu
[hotfix] fix build error with OpenCV 3.3,2017-12-18T08:07:34Z,46,1,answered,@YamatoAndo is there any special node that should be tested?,amc-nu
[hotfix] fix build error with OpenCV 3.3,2017-12-18T08:28:01Z,46,2,questioned,@amc-nu Perhaps I do not think there are any nodes that need to be tested.,YamatoAndo
[hotfix] fix build error with OpenCV 3.3,2017-12-18T09:15:21Z,46,3,answered,"@YamatoAndo Thank you. 
Using ROS update ver. build error occurred, it was problem. Therefore, there was no problem with the build, so hot fix is merged.
If there is a problem with the function, let's fix it again with new fix branch.",daifuku07
[hotfix] fix build error with OpenCV 3.3,2017-12-18T11:23:05Z,46,4,answered,@YamatoAndo can you please also merge this onto `develop`? thanks,amc-nu
[hotfix] fix build error with OpenCV 3.3,2017-12-27T02:28:49Z,46,5,answered,wow. so prompt! yesterday i update the system and re-build this kind of error.,asimay
[Feature] Collada Milee 3D model,2017-12-17T02:36:08Z,51,,,,amc-nu
[Feature] Filter Clustered Objects using VectorMap info.,2017-12-25T12:41:21Z,52,1,answered,@amc was filtering of objects outside of the wayarea really not available in Autoware before?,dejanpan
[Feature] Filter Clustered Objects using VectorMap info.,2017-12-25T12:57:00Z,52,2,questioned,"@dejanpan yes, it was available. but a different implementation (slower)",amc-nu
Add velocity visualizer with 3D graph.,2018-01-17T10:45:26Z,54,1,answered,@yn-mrse Great job!,aohsato
Feature/open planner,2017-12-25T12:38:14Z,55,1,answered,"@hatem-darweesh PLEASE do not intend to merge this. This PR is full of auto generated files. Please remove them and make the PR to not have more than e.g. 50 changed files.

Please also write some tests. See here example: https://github.com/CPFL/Autoware/pull/932",dejanpan
Feature/open planner,2017-12-25T17:44:01Z,55,2,questioned,"@dejanpan Thanks , actually there is something wrong with this branch, these auto-generated files shouldn't be here ! I use them for debugging. I will get rid of them. 
btw, I added testing step , it is 15 minutes youtube video. 
",hatem-darweesh
Feature/open planner,2017-12-25T19:25:30Z,55,3,answered,"Thx @hatem-darweesh. YouTube video is not a test, it is documentation. Test
should be a gtest or rostest.

On Mon, Dec 25, 2017, 5:44 PM hatem-darweesh <notifications@github.com>
wrote:

> @dejanpan <https://github.com/dejanpan> Thanks , actually there is
> something wrong with this branch, these auto-generated files shouldn't be
> here ! I use them for debugging. I will get rid of them.
> btw, I added testing step , it is 15 minutes youtube video.
>
> —
> You are receiving this because you were mentioned.
>
>
> Reply to this email directly, view it on GitHub
> <https://github.com/CPFL/Autoware/pull/977#issuecomment-353882203>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AABD4M56Zf6ipZoClacGWw4GajNtBRc5ks5tD97hgaJpZM4RDDUu>
> .
>
",dejanpan
Feature/open planner,2017-12-25T21:00:28Z,55,4,questioned,"Dear @dejanpan , I was precise and said ""test steps"", which is behavior reproduce steps for the target function and regression for all the effected functions , that is why it is a 15 minutes video. 
also videos are not documentation. 
and gtest, rostest are unit testing tools, doesn't replace the integration test or feature acceptance test, and they are not suitable for all kind of development.",hatem-darweesh
Changed ROS_INFO output destination to log,2017-12-11T12:27:31Z,59,,,,yk-fujii
Release/1.6.0,2017-12-11T11:56:12Z,60,,,,YamatoAndo
modified setResolution to be called before setInputTarget is applied,2017-12-11T10:41:56Z,61,,,,YamatoAndo
Fix not to use NDT (fast_pcl) to leak memory,2017-12-11T09:59:40Z,62,1,answered,"Thx.
Please continue to fix bugs.
",yk-fujii
[bugfix]use qt5_wrap_ui instead of autouic,2017-12-11T07:38:51Z,63,,,,YamatoAndo
migrated web_ui to another repo,2017-12-11T06:08:32Z,64,,,,yk-fujii
remove currnet_pose publisher in icp_matching,2017-12-11T07:19:03Z,65,1,answered,I have confirmed to run on the ubuntu 16.04/14.04.,yk-fujii
"reset window position(0,0), remove /obj_car/obj_pose topic in rviz",2017-12-08T10:39:04Z,66,,,,YamatoAndo
Use initialpose header.frame_id at initialposeCallback function,2017-12-08T09:45:10Z,67,,,,YamatoAndo
Fix/ndt merge master to dev (ndt_localizer),2017-12-07T10:30:29Z,68,,,,YamatoAndo
Feature/cnn lidar detection,2017-12-07T03:32:28Z,69,,,,jdclzl
Fix/tf mapping,2017-12-11T08:27:49Z,70,1,answered,@kitsukawa this PR has also changes for stopping for stopline. In general this is a very bad practice to have to mix 2 completely different features.,dejanpan
"Feature/tlr turn support, multi traffic signal support",2017-12-11T07:56:05Z,71,1,answered,"@amc-nu - by a traffic pole you mean a horizontal bar holding the actual lights?

Another question is how does vector map now encode lane to traffic light relation?",dejanpan
"Feature/tlr turn support, multi traffic signal support",2017-12-21T16:20:46Z,71,2,questioned,"@dejanpan yes, a pole is the complete metallic bar either horizontal, vertical or a mix of both.
The VectorMap includes the closest LaneId for each of the bulbs in a traffic signal. The LaneId is a point that belongs to a Lane. A Lane is composed by a series of LaneIDs",amc-nu
Merge pull request #1 from CPFL/master,2017-12-06T11:26:08Z,73,,,,deepmeng
Support for multi cameras in obj_reproj node,2017-12-11T08:09:41Z,74,1,answered,@amc-nu I am not exactly sure what this PR does. Are you using 1 or multiple cameras?,dejanpan
Support for multi cameras in obj_reproj node,2017-12-11T08:49:43Z,74,2,answered,"@amc-nu @dejanpan 
obj_reproj for single camera is not working in current develop branch.
This PR is quick hack to fix a it problem.

you know,  another implementation is required to run object detection and reprojection with multiple cameras.",yk-fujii
Support for multi cameras in obj_reproj node,2017-12-11T09:04:03Z,74,3,answered,"## before 
![selection_070](https://user-images.githubusercontent.com/1758804/33823110-470edc72-de9d-11e7-88e2-6a577ec71ce3.png)
## after
![selection_071](https://user-images.githubusercontent.com/1758804/33823191-897154b4-de9d-11e7-802d-07f15aec2b0e.png)


",yk-fujii
Support for multi cameras in obj_reproj node,2017-12-11T11:10:37Z,74,4,answered,"I succeeded in both 14.04 and 16.04.
I'll merge this PR.",yk-fujii
Fix/calibration publisher frame,2017-12-04T15:12:53Z,78,1,questioned,Tested on Ubuntu 16.04,amc-nu
add param files for vlp16 hires,2017-12-01T17:00:56Z,79,1,questioned,@amc-nu @dejanpan FYI,christopherho-ApexAI
iodevice error fix for xsens imu driver on kinetic,2017-12-02T00:42:41Z,80,1,answered,this fix was suggested here: https://github.com/xsens/xsens_mti_ros_node/issues/21#issuecomment-315996807,dejanpan
iodevice error fix for xsens imu driver on kinetic,2017-12-02T01:22:23Z,80,2,answered,"I'll test with a real IMU later today, please wait for a while.",amc-nu
iodevice error fix for xsens imu driver on kinetic,2017-12-02T02:23:52Z,80,3,answered,"ok, we'd appreciate if it can happen today",dejanpan
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:22:00Z,80,4,answered,"@dejanpan @christopherho-ApexAI 
Cannot replicate the error. Executing `mtdevice.py` immediately starts to show data coming from the IMU ",amc-nu
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:22:48Z,80,5,answered,@amc-nu are you also running 16.04 ubuntu and kinetic?,dejanpan
iodevice error fix for xsens imu driver on kinetic,2017-12-02T03:23:42Z,80,6,answered,"No, I'm testing on 14.04 and Indigo. I'll switch.",amc-nu
iodevice error fix for xsens imu driver on kinetic,2017-12-02T04:04:18Z,80,7,answered,Error confirmed on Ubuntu 16.04 and Kinetic. Fix also confirmed.,amc-nu
iodevice error fix for xsens imu driver on kinetic,2017-12-02T04:08:38Z,80,8,answered,Fix doesn't break Indigo node,amc-nu
[fix] Image src incorrectly set in the config file of runtime manager of ssd node,2017-12-01T06:28:56Z,88,,,,amc-nu
Feature/decision: Enhancement decision maker node,2017-11-30T15:41:27Z,89,1,answered,wow. so great change!,asimay
Feature/decision: Enhancement decision maker node,2017-12-04T12:08:40Z,89,2,questioned,"I confirmed that DecisionMaker works properly as a result of field test on real car today.

I found three issues below:

- The time to put out the blinker is short
- If the current speed output by the vehicle is not 0.0 when it is stopped, it can not be recovered from the pause
- Sometimes the right / left turn determination does not go well
I could not recognized case which is need to treated as straight but, actually turn right.

However, I want to make it future TODO in order to think that these are not serious problems,
and I would like to merge this PR now.

Can anyone review it? @TomohitoAndo @kitsukawa @YamatoAndo @aohsato 
",yk-fujii
Feature/decision: Enhancement decision maker node,2017-12-11T09:10:20Z,89,3,answered,I have very quickly looked through. Such a huge PR must be thoroughly reviewed by at least 1 person and have tests.,dejanpan
Feature/decision: Enhancement decision maker node,2017-12-15T01:27:00Z,89,4,questioned,"Thanks for review!
I need to fix from some comments.
I will comment here.
PR will another thread.",yk-fujii
Feature #931: Create Unit Testing Example,2017-11-28T01:19:13Z,93,1,questioned,@dejanpan @amc-nu Please review,christopherho-ApexAI
Feature #931: Create Unit Testing Example,2017-11-29T20:32:43Z,93,2,answered,"closes autowarefoundation/autoware_ai#1046 

@amc-nu can you review?",dejanpan
[fix] feat_proj node multi cam support,2017-11-27T07:39:30Z,95,,,,amc-nu
WebRTM: add gateway samples,2017-11-27T07:25:20Z,96,1,answered,@hiro-ya-iv see https://github.com/CPFL/Autoware/pull/927#issuecomment-347098687,dejanpan
webRTM: add state,2017-11-27T07:24:14Z,97,1,answered,@hiro-ya-iv why did no-one review and approve this? Also no tests and no proper description of this feature?,dejanpan
perfect the code. same commit with #920.,2017-11-29T11:01:41Z,98,1,questioned,any update?,asimay
perfect the code. same commit with #920.,2017-11-29T12:54:12Z,98,2,answered,"I verified the logic and confirmed the exec.

I had merge since there were no problem.
Thanks!",yk-fujii
perfect the code. same commit with #920.,2017-11-29T13:53:22Z,98,3,questioned,welcome! It's my pleasure.,asimay
"remove duplicate ""if"" assert sentence.",2017-11-25T08:58:18Z,101,,,,asimay
perfect the code.,2017-11-25T08:01:27Z,102,1,answered,@asimay please re-issue PR against develop branch,dejanpan
perfect the code.,2017-11-25T09:06:22Z,102,2,questioned,ok. good. already in #922 .,asimay
[CI] Add Travis CI conf for ROS Kinetic.,2017-11-22T20:58:05Z,104,1,answered,"@130s thanks for the PR. We in fact do not have an internal CI (other than 50+ developers building regularly on their work stations) and that is a major problem indeed which we are aware of.

However the problem is also not to setup a CI script (we could and are trying to do so on ROS buildfarm https://github.com/ros/rosdistro/pull/16449) but we need to make packages releasable as per autowarefoundation/autoware_ai#960 first.
So I would for now not accept this PR as I certainly do not need another CI server screaming at me for something I know very very well that we need to fix.

But I would happily accept help for making the Autoware packages releasable.

@130s since I already have you here - can you comment how `industrial_ci` is different from ROS buildfarm?",dejanpan
[CI] Add Travis CI conf for ROS Kinetic.,2017-11-25T07:51:03Z,104,2,answered,"@130s I hope I didnt drive you away. Did you see my Q:
> can you comment how industrial_ci is different from ROS buildfarm?",dejanpan
[CI] Add Travis CI conf for ROS Kinetic.,2017-11-29T14:07:47Z,104,3,questioned,"@dejanpan That makes sense and like I mentioned I knew y'all have your priority.

> since I already have you here - can you comment how industrial_ci is different from ROS buildfarm?

That's on my todo stack and requires some more thoughts. I'll probably respond to that question by answering [this thread](https://answers.ros.org/question/273190/ci-recommendation/) or even more particularly, by editing [this wiki page](http://wiki.ros.org/CIs). In a nutshell the one provided by `ros.org` is the official so you're definitely encouraged to use that one. But I found that it doesn't cover everything, and requires rather a complicated setting. So usually I recommend using both ros.org and industrial_ci (which I normally do).",130s
switching the map by self position [ndt_matching],2017-11-21T08:09:31Z,107,1,questioned,"Thank you for review.
I fixed it, plz test again. 
",YamatoAndo
"Docker access to USB and Ethernet devices, support to PTGrey camera",2017-11-17T13:22:35Z,108,,,,amc-nu
Initial release of image processor,2017-11-19T00:42:29Z,109,1,answered,"christopher  and I think it looks ok.

What kind of lense are you using above? the rectified image still looks very distorted.",dejanpan
Initial release of image processor,2017-11-19T00:53:24Z,109,2,questioned,"> What kind of lense are you using above?

It’s a fish eye lens. Indeed, that part of the image is incorrect(it is covered by the chassis). We’ll recalibrate next week, using a smaller chessboard.",amc-nu
Fixed mirrored images on Ladybug camera,2017-11-17T07:41:42Z,111,,,,amc-nu
[Bugfix] The NDT executable file was divided into two,2017-12-11T08:00:18Z,112,1,answered,@YamatoAndo in our testing last week it was obvious that the version with openMP does not work. Meaning it is very unstable upon initialization and when doing sharp turns. Why do we still keep it around?,dejanpan
re added launch files for estima models,2017-11-16T01:29:50Z,113,,,,amc-nu
"Fix/deleted pr 890, re added launch files for Estima",2017-11-25T07:15:30Z,114,1,answered,@amc-nu what happened here? is this connected to autowarefoundation/autoware_ai#1023?,dejanpan
"Fix/deleted pr 890, re added launch files for Estima",2017-11-25T07:20:18Z,114,2,questioned,"Yes, the deleted PR had these files.",amc-nu
Feature/overlay gps display,2017-11-14T13:22:31Z,116,,,,hakuturu583
